customer_id,churn_probability,churn_prediction
2969-WGHQO,0.02705219552895937,0
9928-BZVLZ,0.03947485905198097,0
3351-NGXYI,0.697440268139021,1
4112-LUEIZ,0.7797787796698586,1
8215-NGSPE,0.007939021170967479,0
4322-RCYMT,0.4907486496379217,0
6563-VNPMN,0.017319286425552877,0
4391-LNRXK,0.669336226531645,1
0840-DCNZE,0.684918839167526,1
8042-JVNFH,0.03599943470700238,0
8221-HVAYI,0.046510228767070595,0
4526-EXKKN,0.08554041429873545,0
1730-VFMWO,0.16318216303726346,0
6574-MCOEH,0.3764769340049037,0
7109-MFBYV,0.026396352975168715,0
3415-TAILE,0.03328717892927358,0
1941-HOSAM,0.04373730954448227,0
2668-TZSPS,0.008264641264906666,0
7727-SHVZV,0.7027813867321794,1
9289-LBQVU,0.5081077935544934,1
3346-BRMIS,0.6315832759613883,1
5155-AZQPB,0.085927068570612,0
4450-YOOHP,0.17792189413401452,0
0668-OGMHD,0.3723243938614336,0
3319-DWOEP,0.02270079795405915,0
0480-BIXDE,0.00425928158029725,0
2239-CGBUZ,0.024705118775389244,0
7363-QTBIW,0.5034302002307058,1
2275-RBYQS,0.6874747649983177,1
7359-SSBJK,0.6953409659798176,1
0780-XNZFN,0.8342940592671292,1
6015-VVHHE,0.20457241690007824,0
8290-YWKHZ,0.4346538061051622,0
7225-IILWY,0.5491781394831863,1
2079-FBMZK,0.01938320979553466,0
4424-TKOPW,0.04956809042299112,0
6164-HXUGH,0.11597945009055723,0
8626-PTQGE,0.7172169518036265,1
4636-QRJKY,0.1505815038547096,0
6729-GDNGC,0.7718741153757465,1
6848-YLDFR,0.3279789334579591,0
3097-IDVPU,0.22139594142043195,0
8234-GSZYK,0.10911840117839051,0
1088-AUUZZ,0.06772644554254577,0
7408-OFWXJ,0.022866320357917934,0
2985-FMWYF,0.29214340559655444,0
1612-EOHDH,0.027682354054827746,0
2292-XQWSV,0.09661938055606377,0
1156-ZFYDO,0.17157476239194386,0
9638-JIQYA,0.1331511342437952,0
9445-ZUEQE,0.04005854825631763,0
9830-ECLEN,0.6418944211821324,1
7182-OVLBJ,0.14177777792744836,0
3969-JQABI,0.008217354116783844,0
7534-BFESC,0.1041794645250405,0
5199-FPUSP,0.645447806953102,1
1270-XKUCC,0.07625029599185554,0
2737-WFVYW,0.6198010692018514,1
6743-HHQPF,0.8217147728286844,1
7511-YMXVQ,0.048966644202726936,0
0778-NELLA,0.7483852753423698,1
1194-HVAIF,0.6868343425754768,1
8384-FZBJK,0.6544952926982852,1
2542-HYGIQ,0.6138500710781335,1
2987-BJXIK,0.09214660882338302,0
4184-VODJZ,0.21647234360226023,0
3584-WKTTW,0.18168327206935794,0
9600-NAXZN,0.49256435162776885,0
8800-ZKRFW,0.3195962307257436,0
7033-CLAMM,0.8223989466612496,1
3583-EKAPL,0.02968699466267952,0
5939-SXWHM,0.31747873613676136,0
2931-FSOHN,0.08088073510533401,0
1406-PUQVY,0.5875260179222391,1
2065-MMKGR,0.03284878975887534,0
6656-GULJQ,0.014710025181055695,0
2211-RMNHO,0.011568268852588326,0
5915-ANOEI,0.09676473838900565,0
5947-SGKCL,0.06408644792105257,0
5960-WPXQM,0.009325614913432503,0
0899-WZRSD,0.031149887047549348,0
8033-ATFAS,0.04000183078226944,0
2153-MREFK,0.3898380763661819,0
8544-GOQSH,0.0030215878866368985,0
1976-AZZPJ,0.25902718133563896,0
9659-QEQSY,0.028553560315171058,0
1845-ZLLIG,0.5474767382235681,1
2937-FTHUR,0.12281858389633334,0
3528-HFRIQ,0.030690497113963752,0
2946-KIQSP,0.2660615447172131,0
4523-WXCEF,0.17232246749554817,0
3400-ESFUW,0.26650871210711047,0
1174-FGIFN,0.0059873930981402,0
7009-PCARS,0.24557391730681194,0
3696-DFHHB,0.049776098559758,0
2011-TRQYE,0.008791007026234417,0
5740-YHGTW,0.04528848082599358,0
5699-BNCAS,0.19861385570847992,0
0234-TEVTT,0.16143149225170506,0
4608-LCIMN,0.11884091879496694,0
8532-UEFWH,0.193036423732169,0
7691-XVTZH,0.13853251335535094,0
5968-HYJRZ,0.22633828305989087,0
8111-RKSPX,0.027541400100677245,0
1723-HKXJQ,0.06489922901361805,0
8198-RKSZG,0.5553561967123007,1
2833-SLKDQ,0.17423351538702272,0
2346-LOCWC,0.4021543855410653,0
4020-KIUDI,0.14825873322107266,0
6693-FRIRW,0.027414296688240716,0
0577-WHMEV,0.03651024036587753,0
5515-AKOAJ,0.14392997639797994,0
8922-LIEGH,0.037024588750100826,0
5898-IGSLP,0.7083339446958697,1
5919-VCZYM,0.1094941555779307,0
5349-IECLD,0.02484432156751539,0
9611-CTWIH,0.0998438146355213,0
6897-UUBNU,0.73143727338282,1
9348-YVOMK,0.007712113791004905,0
1428-GTBJJ,0.1528088825681396,0
3027-ZTDHO,0.08130667566434749,0
6425-JWTDV,0.7108420734781371,1
0924-BJCRC,0.11200598855375639,0
4342-HENTK,0.07321929397210722,0
6877-LGWXO,0.7839308084883366,1
9504-DSHWM,0.2466840176813343,0
2603-HVKCG,0.22783782798577615,0
0761-AETCS,0.18728098029993778,0
3704-IEAXF,0.2964336473664138,0
7112-OPOTK,0.08714895964629692,0
2612-RRIDN,0.1746692830561185,0
6770-XUAGN,0.5929121647833032,1
8894-JVDCV,0.5731539015883883,1
1219-NNDDO,0.005214285714151576,0
7706-DZNKK,0.6723311472044095,1
1293-BSEUN,0.14071219571072816,0
6496-SLWHQ,0.09159550842283364,0
8984-EYLLL,0.03621327025901264,0
1031-IIDEO,0.7037236097871643,1
3258-SYSWS,0.005152253935536013,0
3794-NFNCH,0.5557590576833453,1
3797-VTIDR,0.4431500115826364,0
4083-EUGRJ,0.017741459816892208,0
7781-HVGMK,0.16048934340104898,0
8347-GDTMP,0.0059295239598680495,0
9227-YBAXE,0.05496617392451543,0
5692-ICXLW,0.6001444754640914,1
6898-MDLZW,0.002565341370824182,0
6692-UDPJC,0.04802839117244395,0
1228-ZLNBX,0.23881656830598907,0
1447-PJGGA,0.38749579486264096,0
2911-UREFD,0.05290125047537484,0
1323-OOEPC,0.516574262532934,1
4282-ACRXS,0.2997192742656557,0
0512-FLFDW,0.05068404565812922,0
1319-YLZJG,0.15503758468104065,0
2812-ENYMO,0.22267259150467725,0
2325-NBPZG,0.39392524782284427,0
1575-KRZZE,0.17240703306343902,0
8552-OBVRU,0.40113775633664184,0
8562-GHPPI,0.11611068901468127,0
5536-RTPWK,0.10485450914800339,0
4770-QAZXN,0.0077686280192130535,0
9959-WOFKT,0.04249268787965337,0
8429-XIBUM,0.10138483561248626,0
4010-YLMVT,0.49692836289219283,0
8871-JLMHM,0.7432264914275664,1
9029-FEGVJ,0.23065321466811803,0
9389-ACWBI,0.7931969887437497,1
6168-YBYNP,0.025118781765090477,0
6323-AYBRX,0.11687544080933088,0
2952-QAYZF,0.16938137041843196,0
1897-OKVMW,0.5733902829953172,1
2521-NPUZR,0.6867089692491007,1
0266-CLZKZ,0.08586597753275425,0
2608-BHKFN,0.40070866101704017,0
8966-SNIZF,0.16586803854358148,0
0118-JPNOY,0.069580413251137,0
6729-FZWSY,0.41844604688130044,0
8197-BFWVU,0.04398701517652112,0
3617-XLSGQ,0.2827948388386971,0
3752-CQSJI,0.21683233994046078,0
0617-AQNWT,0.7991962528695177,1
1731-TVIUK,0.008616371493016922,0
0212-ISBBF,0.565083701672078,1
2725-KXXWT,0.011215951528460305,0
7883-ROJOC,0.09478550956937028,0
0036-IHMOT,0.6685094400954097,1
7105-BENQF,0.02430331761168552,0
1697-BCSHV,0.21746799557168267,0
5989-OMNJE,0.32311086668504585,0
5229-PRWKT,0.015752706551902935,0
1820-TQVEV,0.27418907412544896,0
1150-FTQGN,0.4115508144074784,0
2692-AQCPF,0.15077228165491027,0
5003-OKNNK,0.1967182025508235,0
9617-UDPEU,0.3913945438499516,0
7243-LCGGZ,0.4082579214601013,0
7244-QWYHG,0.03693858111645526,0
1513-XNPPH,0.07965078162870938,0
4510-HIMLV,0.03086248299332033,0
6434-TTGJP,0.19889479905534987,0
6844-DZKRF,0.5894026367987909,1
5343-SGUBI,0.02377409366019928,0
0459-SPZHJ,0.021590465134515402,0
4662-EKDPQ,0.24019235137716344,0
5049-GLYVG,0.09978141798052025,0
5666-MBJPT,0.21787051450710676,0
3462-BJQQA,0.4141647218986327,0
2026-TGDHM,0.19113364746498182,0
7764-BDPEE,0.2306949238523365,0
1329-VHWNP,0.2564659663141491,0
2930-UOTMB,0.5494720582421658,1
9259-PACGQ,0.002750936862565173,0
8080-DDEMJ,0.0410155047887737,0
1212-GLHMD,0.4577415791242005,0
2189-WWOEW,0.055571490819201194,0
9481-IEBZY,0.12227663850983934,0
2860-RANUS,0.14532431093201847,0
1732-FEKLD,0.07833982384407048,0
0576-WNXXC,0.0036125844837536928,0
3398-FSHON,0.015339682184168481,0
2434-EEVDB,0.01817778042100467,0
0988-JRWWP,0.023453632548687,0
3104-OWCGK,0.015591107289486605,0
2091-GPPIQ,0.017240282399312037,0
4712-AUQZO,0.03297584933419053,0
9140-CZQZZ,0.24691718346643732,0
9805-FILKB,0.05404827396824315,0
0787-LHDYT,0.11408341344533818,0
9223-UCPVT,0.014789401815026052,0
1670-SVOWZ,0.4883590173647572,0
8182-PNAGI,0.009772572686699644,0
1894-IGFSG,0.05995022311441975,0
3503-TYDAY,0.31898306178700425,0
9168-INPSZ,0.04618726686610672,0
4774-HHGGS,0.02360304504969496,0
3763-GCZHZ,0.10331162381837206,0
1328-EUZHC,0.658409553884194,1
8788-DOXSU,0.6687476889136776,1
6629-LADHQ,0.5468795886428512,1
3810-DVDQQ,0.2521766878472272,0
0206-TBWLC,0.3534566658014594,0
9097-ZUBYC,0.5433948690606095,1
5857-XRECV,0.14241265762045094,0
0696-UKTOX,0.34609563461300397,0
9281-CEDRU,0.04891078746434126,0
4685-ERGHK,0.2781090225964543,0
9033-EOXWV,0.0039944236851351235,0
4192-GORJT,0.1887121121144736,0
4178-EGMON,0.1162710313360211,0
5501-TVMGM,0.1467943454592108,0
0822-QGCXA,0.19118901582605816,0
2750-BJLSB,0.3975301533765021,0
3721-CNEYS,0.805334509020462,1
9943-VSZUV,0.09215276688777488,0
5003-XZWWO,0.280999784496841,0
5039-LZRQT,0.011627441037853056,0
8000-REIQB,0.6554721186612968,1
2896-TBNBE,0.051867444335185336,0
9578-FOMUK,0.7962677567174211,1
3199-NPKCN,0.09905980458912711,0
9577-WJVCQ,0.02155273921143596,0
0378-TOVMS,0.1579206707934734,0
7771-ZONAT,0.487954368985751,0
1153-GNOLC,0.018529632357414408,0
0080-EMYVY,0.13979905834608594,0
5203-XEHAX,0.7380654536436349,1
1685-BQULA,0.08862087384111968,0
5918-VUKWP,0.34327248741485067,0
2625-TRCZQ,0.05498621955600664,0
7054-DMVAS,0.6652409480139264,1
3324-OIRTO,0.5061442902876648,1
5133-VRSAB,0.19543952124520478,0
8663-UPDGF,0.4959215960789895,0
7551-DACSP,0.8084373847331449,1
5453-YBTWV,0.2782156514286606,0
8314-HTWVE,0.6876612921588547,1
7639-LIAYI,0.4502148955546329,0
2068-WWXQZ,0.6167622489851446,1
5445-GLVOT,0.44053964245449106,0
4983-CLMLV,0.01043194092188756,0
9931-KGHOA,0.009565025328894564,0
6896-SRVYQ,0.6891097719420576,1
8295-KMENE,0.31502224825460234,0
8076-FEZKJ,0.2543220791093173,0
6502-HCJTI,0.03538121992468822,0
3442-ZHHCC,0.12367846068787103,0
6583-QGCSI,0.23055391532243016,0
7641-EUYET,0.028015990205965593,0
9039-RBEEE,0.008544840045215803,0
2282-YGNOR,0.010747384958042361,0
2108-YKQTY,0.03567900106681326,0
9173-IVZVP,0.354681079574475,0
4616-EWBNJ,0.26434971654391964,0
3199-XGZCY,0.4979419622564074,0
8058-JMEQO,0.7317874997466404,1
6967-QIQRV,0.18318863218771902,0
7752-XUSCI,0.6889643242511115,1
2868-LLSKM,0.7806410842515678,1
9462-MJUAW,0.1315380796230388,0
9979-RGMZT,0.016419107356610136,0
5206-XZZQI,0.38451599691222127,0
6869-FGJJC,0.1060216877389333,0
0052-YNYOT,0.04061788467727897,0
5950-AAAGJ,0.22383072137707719,0
0248-PGHBZ,0.2969851359898864,0
4343-EJVQB,0.6081816252234046,1
4353-HYOJD,0.8046146938876546,1
4077-HWUYD,0.1006719880547487,0
4797-AXPXK,0.4414676809879321,0
7576-OYWBN,0.003715569283666494,0
8975-SKGRX,0.13247791430885714,0
6445-TNRXS,0.0025548451718209273,0
7579-OOPEC,0.6986020245369148,1
8242-SOQUO,0.6070353458035106,1
4021-RQSNY,0.03153955533357067,0
3914-FDRHP,0.00878677902381148,0
4425-OWHWB,0.3391538836589744,0
2058-DCJBE,0.43313203136175027,0
5478-JJVZK,0.031771466503322444,0
6620-HVDUJ,0.04588458033958511,0
4194-FJARJ,0.09574351491120808,0
2761-XECQW,0.2319798984124788,0
3635-QQRQD,0.14008911639445615,0
0657-DOGUM,0.08214342121622578,0
6402-SSEJG,0.4488033839227277,0
8167-GJLRN,0.19305517729846344,0
3466-WAESX,0.017959869827195028,0
2616-UUTFK,0.6174759453620154,1
0201-MIBOL,0.7392425999158001,1
7594-LZNWR,0.40260089869545723,0
4983-CCWMC,0.41230002693878576,0
9337-SRRNI,0.3396473994818031,0
7952-OBOYL,0.13656356139842488,0
0440-QEXBZ,0.3263948133082628,0
1530-ZTDOZ,0.12266241332393943,0
7632-MNYOY,0.02049400631201153,0
4455-BFSPD,0.07011625492423608,0
4648-YPBTM,0.37425059440250236,0
7394-FKDNK,0.033827783227189094,0
0484-FFVBJ,0.060491836848712295,0
3213-VVOLG,0.49840548047513333,0
2684-EIWEO,0.4598412853739311,0
8849-GYOKR,0.0026341351988925735,0
5879-HMFFH,0.35890777199427837,0
5353-WILCI,0.2162667613265378,0
4299-OPXEJ,0.7303971611390191,1
3639-XJHKQ,0.0531723254404047,0
4785-QRJHC,0.09945226454626252,0
6304-IJFSQ,0.8508246912180868,1
1116-FRYVH,0.10676969984797058,0
8785-CJSHH,0.5840368444329037,1
1699-HPSBG,0.5955694966007757,1
1567-DSCIC,0.7487164229278223,1
6029-WTIPC,0.31086752675811524,0
4083-BFNYK,0.11888518598942702,0
8143-ETQTI,0.5628901985796033,1
7247-XOZPB,0.023112566212810427,0
9058-HRZSV,0.4271587641424797,0
7639-SUPCW,0.027459388041909463,0
1927-QEWMY,0.11276515817899023,0
4191-XOVOM,0.07450352905544391,0
0277-BKSQP,0.326560138469564,0
3057-VJJQE,0.07361044809016364,0
8309-IEYJD,0.07171418243557945,0
0463-TXOAK,0.18111029045935512,0
9619-GSATL,0.04234025083456172,0
7615-ESMYF,0.05383687012490582,0
6907-CQGPN,0.08141766602270095,0
9090-SGQXL,0.6984709973227939,1
6060-QBMGV,0.7023558350086552,1
2806-MLNTI,0.3464019205035161,0
8316-BBQAY,0.14355461855384116,0
8676-OOQEJ,0.2622586709466532,0
5917-HBSDW,0.2644385943723672,0
4236-UJPWO,0.5771562705666554,1
1478-VPOAD,0.7031357448148742,1
3635-JBPSG,0.2679908887835782,0
1710-RCXUS,0.017904626860803963,0
0361-HJRDX,0.05503694215350669,0
4989-LIXVT,0.4478675525691748,0
7706-YLMQA,0.20426526197233272,0
9074-KGVOX,0.7012193162417559,1
1334-FJSVR,0.23156960534317445,0
2716-GFZOR,0.7416771772194266,1
3133-PZNSR,0.15499873428104316,0
2558-BUOZZ,0.5854340772475436,1
7030-FZTFM,0.10016195233930286,0
7295-JOMMD,0.2632450292538347,0
7353-YOWFP,0.1455195246145189,0
7916-VCCPB,0.008561480950065068,0
4091-TVOCN,0.0697080035696388,0
4558-FANTW,0.15219575079011136,0
5647-FXOTP,0.030707495015842464,0
4238-JSSWH,0.0033158066057648286,0
8390-FESFV,0.6923471353682316,1
5655-JSMZM,0.22489013397397598,0
9624-EGDEQ,0.4212204870205392,0
9191-MYQKX,0.08733861964421158,0
4338-EYCER,0.438046926392528,0
2519-LBNQL,0.6085793718058834,1
5321-NTRKC,0.6457451681267011,1
7088-FBAWU,0.6892618821803588,1
0980-PVMRC,0.1886082065984928,0
2055-SIFSS,0.10330681824959019,0
0523-VNGTF,0.03702949736667954,0
4079-ULGFR,0.13715833198871002,0
1303-SRDOK,0.05180308305371983,0
7130-YXBRO,0.19482489962521302,0
5174-ITUMV,0.7777038994937331,1
4786-UKSNZ,0.34887963901201996,0
2250-IVBWA,0.050658280824591326,0
6235-VDHOM,0.10952448415973427,0
6705-LXORM,0.10289416598345288,0
3530-CRZSB,0.4182799174482024,0
9919-KNPOO,0.7941239924377465,1
0078-XZMHT,0.18897206806995,0
3902-MIVLE,0.026575591922343798,0
5685-IIXLY,0.1420234033575846,0
3318-NMQXL,0.07919512927263403,0
9804-ICWBG,0.09206189165230252,0
1320-REHCS,0.6950958148505054,1
8580-AECUZ,0.10227130382753266,0
2951-QOQTK,0.7940179141426954,1
8496-EJAUI,0.24406029605302293,0
3870-SPZSI,0.6693669014683445,1
2877-VDUER,0.6598022192310318,1
9512-PHSMG,0.036959468026621145,0
0793-TWELN,0.11879812271366048,0
1459-QNFQT,0.18907612732852766,0
1142-IHLOO,0.006009515953173052,0
7291-CDTMJ,0.6063472296187853,1
8022-BECSI,0.023682326891169093,0
1173-XZPYF,0.5492687042139011,1
2581-VKIRT,0.20054401215204215,0
5781-RFZRP,0.002798535270633867,0
2018-PZKMU,0.016001471934373908,0
8071-SBTRN,0.12040084949403405,0
8582-KRHPJ,0.12318357044416606,0
5095-ETBRJ,0.1881211455494725,0
5622-UEJFI,0.02890957560806812,0
0956-SYCWG,0.1028175963267811,0
6988-CJEYV,0.4596145400043852,0
2876-VBBBL,0.17468238280349319,0
3551-HUAZH,0.00764334124674159,0
6203-HBZPA,0.09146219430607681,0
7817-BOQPW,0.7233076004170464,1
0322-YINQP,0.7073750865648728,1
1112-CUNAO,0.007933813404547274,0
1945-XISKS,0.3963801798502976,0
7503-QQRVF,0.07662492785847747,0
8292-FRFZQ,0.19067870319544453,0
7682-AZNDK,0.40034724856053644,0
7564-GHCVB,0.003588672842130826,0
4827-DPADN,0.03648403163013104,0
3569-EDBPQ,0.19630446111041905,0
3018-TFTSU,0.23210487957998663,0
2832-KJCRD,0.3010936375059752,0
1217-VASWC,0.5368499824550707,1
4080-IIARD,0.2940120018587293,0
7131-ZQZNK,0.02758645287619372,0
8749-TZYEC,0.02052339594049216,0
3420-YJLQT,0.06128389462176673,0
2050-ONYDQ,0.015050829740969484,0
9531-NSBMR,0.5798400958745852,1
4829-ZLJTK,0.7471107757875882,1
6519-CFDBX,0.3642836463731139,0
5196-SGOAK,0.05115162860040624,0
3167-SNQPL,0.38008113741139743,0
1769-GRUIK,0.6435949970264195,1
6296-DDOOR,0.4780951794504077,0
4827-USJHP,0.3676690109354601,0
5524-KHNJP,0.04996632479525552,0
1658-XUHBX,0.544306404270097,1
8404-VIOMB,0.6645268871362533,1
9412-GHEEC,0.03285941990973701,0
5197-LQXXH,0.06468477678665481,0
0229-LFJAF,0.049078217883866834,0
0239-OXEXL,0.021533021683989528,0
7394-LWLYN,0.21253884524688804,0
9700-ZCLOT,0.17816914191351862,0
4367-NHWMM,0.12602506050419088,0
5397-TUPSH,0.08292735986332439,0
7813-ZGGAW,0.18512331657976513,0
3308-MHOOC,0.597146751997307,1
3195-TQDZX,0.12441548912039234,0
4074-SJFFA,0.06599775242146788,0
3482-ABPKK,0.006684119988508939,0
0257-ZESQC,0.03233392005168586,0
2984-TBYKU,0.17613956816606263,0
2982-VPSGI,0.09663421006942612,0
9150-KPBJQ,0.016951370431820125,0
9430-FRQOC,0.288916165297052,0
9732-OUYRN,0.03006652260610771,0
0578-SKVMF,0.17104232665776142,0
9174-FKWZE,0.530501444488034,1
2081-KJSQF,0.7686463521625654,1
8967-SZQAS,0.2410865134097634,0
3982-JGSFD,0.09717739398747177,0
0529-ONKER,0.7370062501340556,1
9479-HYNYL,0.3199863394935737,0
0743-HRVFF,0.16291100022977806,0
7841-FCRQD,0.34396114240928016,0
6016-LVTJQ,0.01647601702540772,0
6100-QQHEB,0.024739655648732026,0
7641-TQFHN,0.588489567805385,1
1470-PSXNM,0.004465082579674939,0
6227-HWPWX,0.5762540127672288,1
6518-KZXCB,0.020389028929060183,0
8124-NZVGJ,0.10845454281883034,0
3886-CERTZ,0.4648310667215463,0
0962-CQPWQ,0.29905369068317655,0
9862-KJTYK,0.3589091253692345,0
4946-EDSEW,0.812272772142923,1
8495-LJDFO,0.18874585268081728,0
1708-PBBOA,0.2313660822788878,0
2433-KMEAS,0.08856267713177406,0
8226-BXGES,0.293594279532223,0
6171-ZTVYB,0.32517241881067077,0
3580-HYCSP,0.0035268852467957015,0
3714-XPXBW,0.5853694318437829,1
6137-MFAJN,0.026291124335708772,0
6112-KTHFQ,0.4413487708407716,0
8232-CTLKO,0.4547585099663924,0
5294-DMSFH,0.28593009793158086,0
2848-YXSMW,0.39525202408063603,0
5778-BVOFB,0.004856828267401163,0
5044-LRQAQ,0.28844086929709634,0
8869-TORSS,0.056136628142538475,0
4135-FRWKJ,0.0709404902385517,0
0178-SZBHO,0.0027651749005113,0
2378-HTWFW,0.02511076104692995,0
5461-QKNTN,0.19546790744918216,0
9248-OJYKK,0.1092343513340207,0
4537-CIBHB,0.6422156089818486,1
7159-NOKYQ,0.10125855549293418,0
2480-JZOSN,0.41318918362354884,0
8976-OQHGT,0.17196791372389644,0
0927-CNGRH,0.008344605146461377,0
3007-FDPEA,0.5207190381597538,1
9142-KZXOP,0.07684724542984377,0
2680-XKKNJ,0.2877142981400422,0
0621-CXBKL,0.022430027825426694,0
8148-BPLZQ,0.12056286542773424,0
0123-CRBRT,0.31056193262428794,0
5442-PPTJY,0.6602919177328938,1
9134-WYRVP,0.2151676396808684,0
0516-VRYBW,0.0756959434370425,0
0784-ZQJZX,0.11834416412124373,0
3055-MJDSB,0.01139714380201735,0
5201-USSQZ,0.10146280394183872,0
8317-BVKSO,0.3296106526313809,0
3961-SXAXY,0.018773405379309452,0
3359-DSRKA,0.01756957622757989,0
0516-UXRMT,0.09597702359084213,0
4032-RMHCI,0.30445429537092705,0
4145-UQXUQ,0.8103962208833766,1
6609-MXJHJ,0.003885822726707185,0
2410-CIYFZ,0.8334947441233934,1
7188-CBBBA,0.012727545039785544,0
6086-ESGRL,0.47764022731143146,0
9526-BIHHD,0.49771522807370583,0
4006-HKYHO,0.016369681664826795,0
3653-NCRDJ,0.14009359350780667,0
6425-YQLLO,0.1984210142063773,0
7016-BPGEU,0.15558379411777343,0
1564-NTYXF,0.0634426175011488,0
5859-HZYLF,0.01923118275763792,0
9050-IKDZA,0.11116803680845719,0
0463-ZSDNT,0.16658687749935305,0
9095-HFAFX,0.03328817282022737,0
9073-ZZIAY,0.19471843619994586,0
2466-FCCPT,0.1023658935348292,0
9048-JVYVF,0.332549483511348,0
6551-ZCOTS,0.14181130213169402,0
1791-PQHBB,0.01396433754843583,0
7336-RLLRH,0.039203599810911226,0
5537-UXXVS,0.052128374082897944,0
2403-BCASL,0.4447389488510219,0
5808-TOTXO,0.5706352657858248,1
5498-TXHLF,0.6453400341050689,1
5130-IEKQT,0.0948073126911428,0
0164-XAIRP,0.053205004801268115,0
8434-PNQZX,0.08306673380193187,0
0071-NDAFP,0.3575428105221958,0
1539-LNKHM,0.5332765454734236,1
9717-QEBGU,0.43467285476068496,0
5701-SVCWR,0.0487675926678072,0
1024-GUALD,0.1265980910012645,0
1866-OBPNR,0.025905946906023714,0
4572-DVCGN,0.1206203592923983,0
9661-MHUMO,0.23375442151116,0
6465-GSRCL,0.49182630060869686,0
8007-YYPWD,0.2019738613777171,0
8388-FYNPZ,0.22205358259854382,0
6128-AQBMT,0.7021013472130977,1
7569-NMZYQ,0.01688878982490463,0
6131-FOYAS,0.014698645991582167,0
1635-HDGFT,0.4166478458968356,0
7136-IHZJA,0.19222476770752123,0
2843-CQMEG,0.09712584927129413,0
8756-RDDLT,0.25729142666508875,0
3841-NFECX,0.07764509121634766,0
1089-HDMKP,0.18321533303903836,0
4163-KIUHY,0.1022878498283943,0
7054-LGEQW,0.007191234983729263,0
6834-NXDCA,0.014864598199264792,0
8849-AYPTR,0.1778679587125546,0
5899-OUVKV,0.055283719358868576,0
4547-FZJWE,0.6723212568747946,1
0875-CABNR,0.5087304567131966,1
1023-BQXZE,0.09228563141901962,0
5533-NHFRF,0.006939861299863194,0
7605-BDWDC,0.5762828149042587,1
9867-XOBQA,0.023283423397212014,0
7739-LAXOG,0.004354000941231536,0
3192-LNKRK,0.4455464827506271,0
4926-UMJZD,0.6690622122703319,1
4307-KWMXE,0.5662435734552244,1
1260-TTRXI,0.4752327768917529,0
8944-AILEF,0.7022848755963171,1
6629-CZTTH,0.5785551862116418,1
0135-NMXAP,0.11517746943737674,0
9758-MFWGD,0.39602421558310247,0
3283-WCWXT,0.01880016658858199,0
9739-JLPQJ,0.3535105598016311,0
5019-GQVCR,0.7533758049822954,1
3154-CFSZG,0.3742268810995222,0
0496-AHOOK,0.4751647488327126,0
8696-JKZNU,0.2949130032160577,0
7997-EASSD,0.6750552303338982,1
8510-TMWYB,0.42399933438433696,0
2834-JKOOW,0.37933769732018263,0
8734-FNWVH,0.1796901990900258,0
5215-LNLDJ,0.005686300939363753,0
9803-FTJCG,0.7039628288119747,1
6847-KJLTS,0.1555431605037175,0
1299-AURJA,0.030925355876718554,0
2664-XJZNO,0.11096927667497923,0
5035-BVCXS,0.0937614254728251,0
0228-MAUWC,0.3570135336766262,0
3946-JEWRQ,0.32579768021185784,0
7422-WNBTY,0.04263801547376282,0
5989-AXPUC,0.7688000365870079,1
8541-QVFKM,0.07913318157235802,0
7587-AOVVU,0.06614670338143681,0
9696-RMYBA,0.08231982420704026,0
6371-NZYEG,0.10069560041655218,0
4452-ROHMO,0.4146719525476228,0
0831-JNISG,0.05734195750091801,0
7470-MCQTK,0.24497297446582394,0
2725-TTRIQ,0.06751178930427598,0
3707-GNWHM,0.7001831664903322,1
4232-JGKIY,0.1973315750841264,0
2984-RGEYA,0.006529496872419995,0
2468-SJFLM,0.020098226898821885,0
4701-AHWMW,0.03780978972595857,0
8272-ONJLV,0.018618025448272114,0
1226-IENZN,0.18985797246350966,0
6122-LJADA,0.3668200048685627,0
7271-AJDTL,0.10181029406074805,0
0872-JCPIB,0.2902591908096827,0
7297-DVYGA,0.009548399815379239,0
1423-BMPBQ,0.7573889919593622,1
2911-WDXMV,0.5041562896986368,1
9667-TKTVZ,0.030546654017340077,0
1460-UZPRJ,0.3834777849473225,0
4578-PHJYZ,0.09145087943594467,0
6599-CEBNN,0.035824635952118614,0
5993-JSUWV,0.44878789490024307,0
3780-YVMFA,0.6331501933477162,1
0254-WWRKD,0.6720642981740279,1
1085-LDWAM,0.05764309758373408,0
7903-CMPEY,0.1482528824911216,0
1964-SVLEA,0.10941741977254003,0
3295-YVUSR,0.22800079434734077,0
7377-DMMRI,0.15518060505949108,0
2900-PHPLN,0.014230941740215199,0
0749-IRGQE,0.04282322806566988,0
5392-AKEMH,0.16134719562293381,0
0308-IVGOK,0.059909625058232385,0
3457-PQBYH,0.1874218890796015,0
2894-QOJRX,0.7699404588541621,1
7734-DBOAI,0.4316352296690859,0
4090-KPJIP,0.13855579998331863,0
5827-MWCZK,0.7899561715077117,1
9497-QCMMS,0.18118463009440458,0
1062-LHZOD,0.02321813649413316,0
9931-DCEZH,0.03984236976479173,0
3612-YUNGG,0.7130274245812409,1
9730-DRTMJ,0.7775604048361775,1
9526-JAWYF,0.3739350730824205,0
1839-UMACK,0.0045819175596691665,0
8904-OPDCK,0.6182021290043911,1
9137-UIYPG,0.29045658986558925,0
5271-DBYSJ,0.015681491211266187,0
